"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","All","97","All countries  All --- All  ","WLD"," World",2022,"Export",6,28224184.261
"H4","All","97","All countries  All --- All  ","WLD"," World",2022,"Import",5,29943269.98
"H4","All","97","All countries  All --- All  ","WLD"," World",2023,"Export",6,28820267.759
"H4","All","97","All countries  All --- All  ","WLD"," World",2023,"Import",5,34369570.848
"H4","All","97","All countries  All --- All  ","WLD"," World",2024,"Export",6,24945963.656
"H4","All","97","All countries  All --- All  ","WLD"," World",2024,"Import",5,30134325.628
"H4","All","97","All countries  All --- All  ","WLD"," World",2025,"Export",6,11981547.306
"H4","All","97","All countries  All --- All  ","WLD"," World",2025,"Import",5,14351091.172
"H4","CHN"," Total","China","All","All countries  All --- All  ",2014,"Export",6,2342292696.32
"H4","CHN"," Total","China","All","All countries  All --- All  ",2014,"Import",5,1814354188.544
"H4","CHN"," Total","China","All","All countries  All --- All  ",2015,"Export",6,2273468224.113
"H4","CHN"," Total","China","All","All countries  All --- All  ",2015,"Import",5,1536195015.817
"H4","CHN"," Total","China","All","All countries  All --- All  ",2016,"Export",6,2097637171.895
"H4","CHN"," Total","China","All","All countries  All --- All  ",2016,"Import",5,1459861147.193
"H4","CHN"," Total","China","All","All countries  All --- All  ",2017,"Export",6,2263370504.301
"H4","CHN"," Total","China","All","All countries  All --- All  ",2017,"Import",5,1711423566.869
"H4","CHN"," Total","China","All","All countries  All --- All  ",2018,"Export",6,2486439719.803
"H4","CHN"," Total","China","All","All countries  All --- All  ",2018,"Import",5,1987383846.268
"H4","CHN"," Total","China","All","All countries  All --- All  ",2019,"Export",6,2499206993.866
"H4","CHN"," Total","China","All","All countries  All --- All  ",2019,"Import",5,1949493301.155
"H4","CHN"," Total","China","All","All countries  All --- All  ",2020,"Export",6,2589098353.298
"H4","CHN"," Total","China","All","All countries  All --- All  ",2020,"Import",5,1944303645.046
"H4","CHN"," Total","China","All","All countries  All --- All  ",2021,"Export",6,3316022133.985
"H4","CHN"," Total","China","All","All countries  All --- All  ",2021,"Import",5,2524026311.528
"H4","CHN"," Total","China","All","All countries  All --- All  ",2022,"Export",6,3593601435.602
"H4","CHN"," Total","China","All","All countries  All --- All  ",2022,"Import",5,2593114093.154
"H4","CHN"," Total","China","All","All countries  All --- All  ",2023,"Export",6,3379747834.884
"H4","CHN"," Total","China","All","All countries  All --- All  ",2023,"Import",5,2452466992.9
"H4","CHN"," Total","China","All","All countries  All --- All  ",2024,"Export",6,3576543293.842
"H4","CHN"," Total","China","All","All countries  All --- All  ",2024,"Import",5,2467819229.059
"H4","CHN"," Total","China","WLD"," World",2014,"Export",6,2342292696.32
"H4","CHN"," Total","China","WLD"," World",2014,"Import",5,1814354188.544
"H4","CHN"," Total","China","WLD"," World",2015,"Export",6,2273468224.113
"H4","CHN"," Total","China","WLD"," World",2015,"Import",5,1536195015.817
"H4","CHN"," Total","China","WLD"," World",2016,"Export",6,2097637171.895
"H4","CHN"," Total","China","WLD"," World",2016,"Import",5,1459861147.193
"H4","CHN"," Total","China","WLD"," World",2017,"Export",6,2263370504.301
"H4","CHN"," Total","China","WLD"," World",2017,"Import",5,1711423566.869
"H4","CHN"," Total","China","WLD"," World",2018,"Export",6,2486439719.803
"H4","CHN"," Total","China","WLD"," World",2018,"Import",5,1987383846.268
"H4","CHN"," Total","China","WLD"," World",2019,"Export",6,2499206993.866
"H4","CHN"," Total","China","WLD"," World",2019,"Import",5,1949493301.155
"H4","CHN"," Total","China","WLD"," World",2020,"Export",6,2589098353.298
"H4","CHN"," Total","China","WLD"," World",2020,"Import",5,1944303645.046
"H4","CHN"," Total","China","WLD"," World",2021,"Export",6,3316022133.985
"H4","CHN"," Total","China","WLD"," World",2021,"Import",5,2524026311.528
"H4","CHN"," Total","China","WLD"," World",2022,"Export",6,3593601435.602
"H4","CHN"," Total","China","WLD"," World",2022,"Import",5,2593114093.154
"H4","CHN"," Total","China","WLD"," World",2023,"Export",6,3379747834.884
"H4","CHN"," Total","China","WLD"," World",2023,"Import",5,2452466992.9
"H4","CHN"," Total","China","WLD"," World",2024,"Export",6,3576543293.842
"H4","CHN"," Total","China","WLD"," World",2024,"Import",5,2467819229.059
"H4","CHN","01","China","All","All countries  All --- All  ",2014,"Export",6,585572.411
"H4","CHN","01","China","All","All countries  All --- All  ",2014,"Import",5,834895.06
"H4","CHN","01","China","All","All countries  All --- All  ",2015,"Export",6,597730.692
"H4","CHN","01","China","All","All countries  All --- All  ",2015,"Import",5,549115.548
"H4","CHN","01","China","All","All countries  All --- All  ",2016,"Export",6,646738.226
"H4","CHN","01","China","All","All countries  All --- All  ",2016,"Import",5,394452.237
"H4","CHN","01","China","All","All countries  All --- All  ",2017,"Export",6,561540.982
"H4","CHN","01","China","All","All countries  All --- All  ",2017,"Import",5,360879.541
"H4","CHN","01","China","All","All countries  All --- All  ",2018,"Export",6,544085.686
"H4","CHN","01","China","All","All countries  All --- All  ",2018,"Import",5,411363.748
"H4","CHN","01","China","All","All countries  All --- All  ",2019,"Export",6,510018.095
"H4","CHN","01","China","All","All countries  All --- All  ",2019,"Import",5,497521.97
"H4","CHN","01","China","All","All countries  All --- All  ",2020,"Export",6,599665.085
"H4","CHN","01","China","All","All countries  All --- All  ",2020,"Import",5,634491.907
"H4","CHN","01","China","All","All countries  All --- All  ",2021,"Export",6,560872.167
"H4","CHN","01","China","All","All countries  All --- All  ",2021,"Import",5,942401.068
"H4","CHN","01","China","All","All countries  All --- All  ",2022,"Export",6,542359.625
"H4","CHN","01","China","All","All countries  All --- All  ",2022,"Import",5,893107.198
"H4","CHN","01","China","All","All countries  All --- All  ",2023,"Export",6,496131.924
"H4","CHN","01","China","All","All countries  All --- All  ",2023,"Import",5,472692.292
"H4","CHN","01","China","All","All countries  All --- All  ",2024,"Export",6,488383.59
"H4","CHN","01","China","All","All countries  All --- All  ",2024,"Import",5,296171.943
"H4","CHN","01","China","WLD"," World",2014,"Export",6,585572.411
"H4","CHN","01","China","WLD"," World",2014,"Import",5,834895.06
"H4","CHN","01","China","WLD"," World",2015,"Export",6,597730.692
"H4","CHN","01","China","WLD"," World",2015,"Import",5,549115.548
"H4","CHN","01","China","WLD"," World",2016,"Export",6,646738.226
"H4","CHN","01","China","WLD"," World",2016,"Import",5,394452.237
"H4","CHN","01","China","WLD"," World",2017,"Export",6,561540.982
"H4","CHN","01","China","WLD"," World",2017,"Import",5,360879.541
"H4","CHN","01","China","WLD"," World",2018,"Export",6,544085.686
"H4","CHN","01","China","WLD"," World",2018,"Import",5,411363.748
"H4","CHN","01","China","WLD"," World",2019,"Export",6,510018.095
"H4","CHN","01","China","WLD"," World",2019,"Import",5,497521.97
"H4","CHN","01","China","WLD"," World",2020,"Export",6,599665.085
"H4","CHN","01","China","WLD"," World",2020,"Import",5,634491.907
"H4","CHN","01","China","WLD"," World",2021,"Export",6,560872.167
"H4","CHN","01","China","WLD"," World",2021,"Import",5,942401.068
"H4","CHN","01","China","WLD"," World",2022,"Export",6,542359.625
"H4","CHN","01","China","WLD"," World",2022,"Import",5,893107.198
"H4","CHN","01","China","WLD"," World",2023,"Export",6,496131.924
"H4","CHN","01","China","WLD"," World",2023,"Import",5,472692.292
"H4","CHN","01","China","WLD"," World",2024,"Export",6,488383.59
"H4","CHN","01","China","WLD"," World",2024,"Import",5,296171.943
"H4","CHN","02","China","All","All countries  All --- All  ",2014,"Export",6,1181933.17
"H4","CHN","02","China","All","All countries  All --- All  ",2014,"Import",5,5844331.028
"H4","CHN","02","China","All","All countries  All --- All  ",2015,"Export",6,1057443.657
"H4","CHN","02","China","All","All countries  All --- All  ",2015,"Import",5,6800460.987
"H4","CHN","02","China","All","All countries  All --- All  ",2016,"Export",6,902451.901
"H4","CHN","02","China","All","All countries  All --- All  ",2016,"Import",5,10262318.437
"H4","CHN","02","China","All","All countries  All --- All  ",2017,"Export",6,916484.021
"H4","CHN","02","China","All","All countries  All --- All  ",2017,"Import",5,9486551.081
"H4","CHN","02","China","All","All countries  All --- All  ",2018,"Export",6,866026.267
"H4","CHN","02","China","All","All countries  All --- All  ",2018,"Import",5,11018384.512
"H4","CHN","02","China","All","All countries  All --- All  ",2019,"Export",6,841003.977
"H4","CHN","02","China","All","All countries  All --- All  ",2019,"Import",5,18832475.347
"H4","CHN","02","China","All","All countries  All --- All  ",2020,"Export",6,710791.472
"H4","CHN","02","China","All","All countries  All --- All  ",2020,"Import",5,30268514.046
"H4","CHN","02","China","All","All countries  All --- All  ",2021,"Export",6,872320.069
"H4","CHN","02","China","All","All countries  All --- All  ",2021,"Import",5,31583805.964
"H4","CHN","02","China","All","All countries  All --- All  ",2022,"Export",6,992785.854
"H4","CHN","02","China","All","All countries  All --- All  ",2022,"Import",5,30879441.226
"H4","CHN","02","China","All","All countries  All --- All  ",2023,"Export",6,998692.01
"H4","CHN","02","China","All","All countries  All --- All  ",2023,"Import",5,26731767.584
"H4","CHN","02","China","All","All countries  All --- All  ",2024,"Export",6,1231367.884
"H4","CHN","02","China","All","All countries  All --- All  ",2024,"Import",5,22768628.199
"H4","CHN","02","China","WLD"," World",2014,"Export",6,1181933.17
"H4","CHN","02","China","WLD"," World",2014,"Import",5,5844331.028
"H4","CHN","02","China","WLD"," World",2015,"Export",6,1057443.657
"H4","CHN","02","China","WLD"," World",2015,"Import",5,6800460.987
"H4","CHN","02","China","WLD"," World",2016,"Export",6,902451.901
"H4","CHN","02","China","WLD"," World",2016,"Import",5,10262318.437
"H4","CHN","02","China","WLD"," World",2017,"Export",6,916484.021
"H4","CHN","02","China","WLD"," World",2017,"Import",5,9486551.081
"H4","CHN","02","China","WLD"," World",2018,"Export",6,866026.267
"H4","CHN","02","China","WLD"," World",2018,"Import",5,11018384.512
"H4","CHN","02","China","WLD"," World",2019,"Export",6,841003.977
"H4","CHN","02","China","WLD"," World",2019,"Import",5,18832475.347
"H4","CHN","02","China","WLD"," World",2020,"Export",6,710791.472
"H4","CHN","02","China","WLD"," World",2020,"Import",5,30268514.046
"H4","CHN","02","China","WLD"," World",2021,"Export",6,872320.069
"H4","CHN","02","China","WLD"," World",2021,"Import",5,31583805.964
"H4","CHN","02","China","WLD"," World",2022,"Export",6,992785.854
"H4","CHN","02","China","WLD"," World",2022,"Import",5,30879441.226
"H4","CHN","02","China","WLD"," World",2023,"Export",6,998692.01
"H4","CHN","02","China","WLD"," World",2023,"Import",5,26731767.584
"H4","CHN","02","China","WLD"," World",2024,"Export",6,1231367.884
"H4","CHN","02","China","WLD"," World",2024,"Import",5,22768628.199
"H4","CHN","03","China","All","All countries  All --- All  ",2014,"Export",6,14074262.045
"H4","CHN","03","China","All","All countries  All --- All  ",2014,"Import",5,6541266.298
"H4","CHN","03","China","All","All countries  All --- All  ",2015,"Export",6,13323949.596
"H4","CHN","03","China","All","All countries  All --- All  ",2015,"Import",5,6297641.277
"H4","CHN","03","China","All","All countries  All --- All  ",2016,"Export",6,13705483.575
"H4","CHN","03","China","All","All countries  All --- All  ",2016,"Import",5,6870313.301
"H4","CHN","03","China","All","All countries  All --- All  ",2017,"Export",6,13252542.227
"H4","CHN","03","China","All","All countries  All --- All  ",2017,"Import",5,7996765.451
"H4","CHN","03","China","All","All countries  All --- All  ",2018,"Export",6,13256011.1
"H4","CHN","03","China","All","All countries  All --- All  ",2018,"Import",5,11569883.352
"H4","CHN","03","China","All","All countries  All --- All  ",2019,"Export",6,12467027.921
"H4","CHN","03","China","All","All countries  All --- All  ",2019,"Import",5,15391695.541
"H4","CHN","03","China","All","All countries  All --- All  ",2020,"Export",6,10710803.005
